ID;Genero;Casado;Edad;Graduado;Profesion;Experiencia laboral;Gastoscore;Family_Size;anno_nacimiento;Generación ;Ingresos anuales brutos;Provincia;Digital_encuenta_index;Gasto_medio_mensual_cuota;Abandono;Dias_cliente;camp_anno
CLI4998;F;Si;57;Si;Ingeniero/Técnicos;+20años;Alto;4;1967;Generación X;52977;Salamanca;857;30;0;287;
CLI4999;F;No;29;Si;Funcionario;<10años;Bajo;1;1995;Millennial;29180;Navarra;2892;30;0;502;4
CLI5000;F;;47;Si;Ingeniero/Técnicos;+20años;Bajo;1;1977;Generación X;103427;Lugo;1561;50;0;577;1
CLI5001;F;No;33;Si;Funcionario;10-20años;Bajo;4;1991;Millennial;21971;Castellón;1905;30;0;386;3
CLI5002;F;Si;85;No;Servicios;+20años;Bajo;1;1939;Baby Boomer;58576;Huelva;6222;30;0;431;3
CLI5003;F;No;41;No;Artista;10-20años;Bajo;1;1983;Millennial;60062;Lérida;1054;30;1;201;
CLI5004;F;No;72;Si;Servicios;+20años;Bajo;5;1952;Baby Boomer;83460;Palencia;955;30;0;487;3
CLI5005;M;Si;67;Si;Artista;+20años;Medio;2;1957;Baby Boomer;119511;Pontevedra;1365;50;0;516;4
CLI5006;F;No;35;No;Funcionario;10-20años;Bajo;5;1989;Millennial;21018;Segovia;1629;30;0;109;
CLI5007;M;Si;54;Si;Artista;+20años;Bajo;3;1970;Generación X;99852;Guipúzcoa;1697;80;0;219;
CLI5008;M;No;21;No;Funcionario;<10años;Bajo;4;2003;Millennial;20409;León;2444;30;1;313;0,5
CLI5009;M;Si;55;Si;Artista;+20años;Medio;3;1969;Generación X;113250;Badajoz;1600;80;0;562;4
CLI5010;F;No;34;No;Funcionario;10-20años;Bajo;5;1990;Millennial;28179;Cádiz;1054;30;0;557;4
CLI5011;M;Si;50;Si;Médico;+20años;Medio;2;1974;Generación X;29535;Melilla;1580;30;0;327;0,5
CLI5012;M;Si;90;Si;Servicios;+20años;Alto;2;1934;Baby Boomer;72026;Badajoz;1678;50;0;442;1
CLI5013;M;No;36;No;Servicios;10-20años;Bajo;3;1988;Millennial;28165;Soria;778;30;0;345;0,5
CLI5014;M;Si;43;Si;Otros;+20años;Alto;3;1981;Millennial;42707;Cádiz;1514;30;0;559;1
CLI5015;M;No;22;No;Funcionario;<10años;Bajo;5;2002;Millennial;14793;Cádiz;1029;30;0;470;3
CLI5016;F;Si;94;Si;Servicios;+20años;Bajo;5;1930;Baby Boomer;58441;Orense;1600;30;0;483;1
CLI5017;M;Si;54;Si;Otros;+20años;Bajo;2;1970;Generación X;47649;Melilla;1424;50;1;153;
CLI5018;F;Si;84;Si;Artista;+20años;Alto;2;1940;Baby Boomer;121919;León;79815;50;1;379;3
CLI5019;M;Si;41;Si;Artista;10-20años;Alto;4;1983;Millennial;107852;Cádiz;1721;30;0;81;
CLI5020;M;Si;68;No;Artista;+20años;Medio;3;1956;Baby Boomer;88441;Álava;1697;30;0;500;
CLI5021;F;No;25;No;Negocios/empresa;<10años;Bajo;6;1999;Millennial;18613;Cádiz;1892;30;0;416;3
CLI5022;M;No;36;Si;Artista;10-20años;Bajo;1;1988;Millennial;22086;Cuenca;1215;30;1;209;
CLI5023;M;Si;58;Si;Artista;+20años;Bajo;3;1966;Generación X;32940;Badajoz;1150;30;0;509;4
CLI5024;M;Si;51;No;Ejecutivo;+20años;Medio;3;1973;Generación X;26385;Huesca;1326;30;1;194;
CLI5025;M;Si;31;No;Ingeniero/Técnicos;<10años;Medio;2;1993;Millennial;27268;Ciudad Real;1675;30;0;96;
CLI5026;F;No;96;No;Servicios;+20años;Bajo;2;1928;Baby Boomer;63608;Palencia;935;30;0;179;
CLI5027;F;Si;50;Si;Artista;+20años;Medio;2;1974;Generación X;38152;Guipúzcoa;1385;50;0;506;4
CLI5028;F;No;23;No;Funcionario;<10años;Bajo;4;2001;Millennial;21871;Tarragona;14775;30;1;332;0,5
CLI5029;F;No;56;Si;Artista;+20años;Bajo;1;1968;Generación X;93740;Salamanca;7786;50;0;320;0,5
CLI5030;F;Si;41;Si;Médico;10-20años;Medio;4;1983;Millennial;32274;Ávila;1008;30;0;456;3
CLI5031;M;;74;Si;Ejecutivo;+20años;Alto;3;1950;Baby Boomer;102612;Alicante;5831;80;0;584;4
CLI5032;M;Si;54;Si;Artista;+20años;Medio;4;1970;Generación X;76268;Teruel;1209;80;0;578;4
CLI5033;F;No;73;No;Otros;+20años;Bajo;3;1951;Baby Boomer;114722;Alicante;8177;30;0;214;
CLI5034;M;Si;46;Si;Otros;+20años;Bajo;2;1978;Generación X;69337;Málaga;1443;50;1;150;
CLI5035;M;Si;50;No;Médico;+20años;Medio;3;1974;Generación X;102103;Albacete;1737;30;0;407;3
CLI5036;M;No;35;Si;Funcionario;10-20años;Bajo;4;1989;Millennial;28276;Zaragoza;1606;30;0;559;4
CLI5037;M;No;52;Si;Médico;+20años;Bajo;1;1972;Generación X;117163;Alicante;1580;50;1;129;
CLI5038;F;Si;42;Si;Ingeniero/Técnicos;+20años;Bajo;3;1982;Millennial;125673;Pontevedra;179;200;1;291;
CLI5039;M;Si;55;No;Ejecutivo;+20años;Alto;4;1969;Generación X;73670;León;1189;30;1;140;
CLI5040;F;Si;56;Si;Otros;+20años;Medio;2;1968;Generación X;43562;Burgos;1072;50;1;189;
CLI5041;M;Si;35;No;Otros;10-20años;Medio;2;1989;Millennial;27761;Soria;1974;30;0;155;
CLI5042;M;Si;58;Si;Otros;+20años;Alto;1;1966;Generación X;125279;Ciudad Real;1052;50;1;370;3
CLI5043;F;Si;50;Si;Artista;+20años;Bajo;1;1974;Generación X;35005;Orense;11305;50;1;364;0,5
CLI5044;F;No;35;No;Funcionario;10-20años;Bajo;4;1989;Millennial;29658;Almería;1721;30;0;556;4
CLI5045;M;No;24;No;Servicios;<10años;Bajo;2;2000;Millennial;15908;Salamanca;1167;30;0;209;
CLI5046;M;No;65;Si;Otros;+20años;Bajo;1;1959;Baby Boomer;123747;Madrid;1600;50;0;389;1
CLI5047;F;No;23;No;Funcionario;<10años;Bajo;4;2001;Millennial;22718;Almería;1512;30;0;100;
CLI5048;M;Si;68;Si;Artista;+20años;Medio;3;1956;Baby Boomer;70770;Ciudad Real;1697;80;0;253;
CLI5049;M;Si;74;Si;Servicios;+20años;Bajo;2;1950;Baby Boomer;104863;Las Palmas;935;50;0;298;
CLI5050;F;No;80;Si;Artista;+20años;Bajo;1;1944;Baby Boomer;64374;Baleares;994;50;0;545;4
CLI5051;M;Si;94;No;Servicios;+20años;Bajo;1;1930;Generación Silenciosa;63962;La Rioja;896;30;0;420;3
CLI5052;F;No;44;Si;Artista;+20años;Bajo;1;1980;Generación X;94315;Burgos;1468;50;0;109;
CLI5053;F;Si;30;No;Artista;<10años;Bajo;2;1994;Millennial;22485;Palencia;1353;30;1;183;
CLI5054;M;Si;45;Si;Ingeniero/Técnicos;+20años;Medio;2;1979;Generación X;36182;La Rioja;133;50;0;509;4
CLI5055;M;Si;51;Si;Médico;+20años;Bajo;3;1973;Generación X;33691;Cádiz;1737;30;0;276;
CLI5056;M;Si;45;Si;Artista;+20años;Medio;3;1979;Generación X;21157;Valencia;1077;30;0;33;
CLI5057;F;Si;42;Si;Artista;+20años;Medio;3;1982;Millennial;57385;Valencia;985;30;1;283;
CLI5058;F;Si;61;Si;Artista;+20años;Medio;4;1963;Baby Boomer;76055;Vizcaya;1248;80;0;512;4
CLI5059;F;No;47;Si;Artista;+20años;Bajo;2;1977;Generación X;33375;Cádiz;1658;30;0;125;
CLI5060;F;Si;53;Si;Artista;+20años;Alto;4;1971;Generación X;112006;Orense;79815;80;1;383;3
CLI5061;F;Si;97;Si;Servicios;+20años;Alto;3;1927;Baby Boomer;34398;León;1091;30;1;171;
CLI5062;M;Si;73;No;Otros;+20años;Alto;2;1951;Generación Silenciosa;59015;Córdoba;1463;30;0;551;4
CLI5063;F;Si;80;No;Servicios;+20años;Bajo;2;1944;Baby Boomer;59189;Las Palmas;1482;30;0;61;
CLI5064;M;Si;54;Si;Artista;+20años;Medio;2;1970;Generación X;49059;Segovia;5831;50;0;434;3
CLI5065;M;Si;53;Si;Artista;+20años;Bajo;2;1971;Generación X;53121;Tarragona;7395;50;1;134;
CLI5066;F;Si;43;No;Médico;+20años;Medio;4;1981;Millennial;41946;Zamora;1146;30;0;344;0,5
CLI5067;M;Si;57;Si;Artista;+20años;Medio;2;1967;Generación X;113506;Barcelona;1072;50;1;205;
CLI5068;M;No;33;Si;Artista;10-20años;Bajo;1;1991;Millennial;30080;Gerona;1974;30;0;313;0,5
CLI5069;M;Si;67;Si;Artista;+20años;Medio;2;1957;Baby Boomer;74183;Palencia;1678;50;0;332;0,5
CLI5070;M;No;36;Si;Funcionario;10-20años;Bajo;7;1988;Millennial;26801;Melilla;1054;30;0;155;
CLI5071;M;Si;75;Si;Artista;+20años;Bajo;1;1949;Baby Boomer;23614;Teruel;1404;30;0;120;
CLI5072;F;Si;53;Si;Artista;+20años;Medio;2;1971;Generación X;40431;Guadalajara;1228;50;0;567;4
CLI5073;M;Si;43;Si;Ejecutivo;+20años;Alto;3;1981;Millennial;82493;Córdoba;1905;30;0;279;
CLI5074;F;Si;40;No;Otros;10-20años;Medio;2;1984;Millennial;103984;Soria;1537;120;1;338;0,5
CLI5075;M;Si;84;Si;Servicios;+20años;Alto;2;1940;Baby Boomer;22732;Madrid;7395;30;1;297;
CLI5076;M;Si;76;No;Artista;+20años;Bajo;2;1948;Generación Silenciosa;112263;Teruel;1189;120;0;311;0,5
CLI5077;M;Si;87;No;Otros;+20años;Bajo;1;1937;Baby Boomer;39937;Guadalajara;1619;30;0;554;4
CLI5078;F;Si;43;Si;Funcionario;+20años;Alto;3;1981;Millennial;30012;Las Palmas;1744;30;0;192;
CLI5079;M;No;35;No;Médico;10-20años;Bajo;6;1989;Millennial;21130;La Coruña;686;30;0;440;3
CLI5080;M;Si;62;Si;Ejecutivo;+20años;Alto;9;1962;Baby Boomer;106784;Córdoba;1228;30;0;180;
CLI5081;M;No;25;No;Médico;<10años;Bajo;5;1999;Millennial;18276;Jaén;2064;30;0;105;
CLI5082;M;Si;78;No;Servicios;+20años;Bajo;2;1946;Baby Boomer;56947;Ciudad Real;1365;30;1;223;
CLI5083;M;Si;53;Si;Artista;+20años;Medio;3;1971;Generación X;42378;Almería;1502;30;0;349;0,5
CLI5084;F;Si;41;No;Artista;10-20años;Bajo;3;1983;Millennial;54049;Las Palmas;1583;30;1;184;
CLI5085;F;Si;51;Si;Artista;+20años;Bajo;2;1973;Generación X;62807;Valencia;11305;50;1;204;
CLI5086;F;Si;73;No;Servicios;+20años;Bajo;1;1951;Baby Boomer;97638;Valencia;1463;120;1;134;
CLI5087;F;No;28;Si;Ingeniero/Técnicos;<10años;Bajo;7;1996;Millennial;18101;Santa Cruz de Tenerife;9945;30;0;583;4
CLI5088;M;No;29;Si;Funcionario;<10años;Bajo;4;1995;Millennial;24623;Teruel;2030;30;0;303;0,5
CLI5089;M;No;25;No;Funcionario;<10años;Bajo;3;1999;Millennial;29474;Gerona;12705;30;0;195;
CLI5090;F;Si;35;No;Médico;10-20años;Alto;6;1989;Millennial;24709;Ceuta;202;30;0;308;0,5
CLI5091;F;Si;92;Si;Servicios;+20años;Bajo;1;1932;Baby Boomer;110216;Barcelona;1541;50;0;57;
CLI5092;M;Si;63;No;Otros;+20años;Bajo;1;1961;Generación Silenciosa;55596;Cáceres;1756;30;0;493;3
CLI5093;M;Si;43;Si;Otros;+20años;Medio;4;1981;Millennial;81584;Lugo;1261;30;0;78;
CLI5094;M;Si;78;Si;Servicios;+20años;Bajo;2;1946;Baby Boomer;72200;Pontevedra;1697;50;0;432;1
CLI5095;M;Si;53;Si;Artista;+20años;Bajo;3;1971;Generación X;58447;Zaragoza;83725;80;1;345;0,5
CLI5096;F;Si;43;Si;Artista;+20años;Medio;3;1981;Millennial;111136;Córdoba;1882;30;1;153;
CLI5097;F;Si;66;Si;Ingeniero/Técnicos;+20años;Alto;4;1958;Baby Boomer;128298;Baleares;1619;80;0;172;
CLI5098;F;No;47;Si;Construcción;+20años;Bajo;1;1977;Generación X;23553;Almería;5831;30;1;222;
CLI5099;M;Si;51;No;Otros;+20años;Alto;3;1973;Generación X;127755;Álava;915;200;0;583;4
CLI5100;F;Si;61;Si;Artista;+20años;Bajo;1;1963;Baby Boomer;38670;Málaga;1580;50;0;435;1
CLI5101;F;Si;68;Si;Otros;+20años;Bajo;1;1956;Baby Boomer;68909;Guipúzcoa;1150;50;0;46;
CLI5102;M;No;63;Si;Médico;+20años;Bajo;1;1961;Baby Boomer;93884;Alicante;1404;50;1;192;
CLI5103;M;No;32;Si;Funcionario;10-20años;Bajo;4;1992;Millennial;22476;Vizcaya;755;30;1;163;
CLI5104;M;Si;36;No;Artista;10-20años;Bajo;4;1988;Millennial;25302;Burgos;1307;30;0;370;3
CLI5105;M;Si;66;Si;Otros;+20años;Medio;4;1958;Baby Boomer;31448;Cuenca;56355;30;0;416;3
CLI5106;F;Si;64;Si;Artista;+20años;Bajo;1;1960;Baby Boomer;53616;Granada;1658;50;0;513;1
CLI5107;M;Si;57;No;Otros;+20años;Medio;4;1967;Generación X;115366;Valencia;1170;30;1;127;
CLI5108;F;Si;33;No;Construcción;10-20años;Bajo;3;1991;Millennial;22522;Badajoz;663;30;0;180;
CLI5109;M;Si;57;Si;Otros;+20años;Medio;3;1967;Generación X;52891;Gerona;64175;30;0;193;
CLI5110;M;Si;34;Si;Artista;10-20años;Medio;2;1990;Millennial;20431;Santa Cruz de Tenerife;202;30;1;238;
CLI5111;F;Si;74;Si;Otros;+20años;Bajo;1;1950;Baby Boomer;64856;Valencia;7395;50;0;226;
CLI5112;M;Si;68;Si;Artista;+20años;Medio;4;1956;Baby Boomer;68532;Málaga;68085;80;0;88;
CLI5113;M;Si;42;Si;Funcionario;+20años;Alto;4;1982;Millennial;103031;Jaén;1882;30;0;236;
CLI5114;M;Si;66;Si;Artista;+20años;Alto;3;1958;Baby Boomer;49137;Jaén;1697;30;0;328;0,5
CLI5115;M;Si;52;Si;Artista;+20años;Medio;6;1972;Generación X;59706;Huesca;6222;30;0;222;
CLI5116;M;No;58;Si;Artista;+20años;Bajo;1;1966;Generación X;24312;Cáceres;6222;30;0;367;3
CLI5117;M;Si;78;No;Servicios;+20años;Bajo;1;1946;Baby Boomer;118234;Valladolid;64175;120;0;490;3
CLI5118;M;Si;50;No;Ejecutivo;+20años;Alto;3;1974;Generación X;106326;Badajoz;68085;30;0;92;
CLI5119;F;No;41;No;Construcción;10-20años;Bajo;2;1983;Millennial;38909;Las Palmas;732;30;0;48;
CLI5120;M;Si;64;Si;Artista;+20años;Bajo;1;1960;Baby Boomer;61735;Melilla;1346;50;1;285;
CLI5121;M;Si;42;Si;Artista;+20años;Medio;3;1982;Millennial;35844;Guipúzcoa;1652;30;1;363;0,5
CLI5122;F;No;31;Si;Construcción;<10años;Bajo;1;1993;Millennial;25453;Ciudad Real;801;30;0;117;
CLI5123;F;Si;62;Si;Artista;+20años;Alto;4;1962;Baby Boomer;51525;Valladolid;915;30;0;295;
CLI5124;M;Si;54;Si;Artista;+20años;Medio;4;1970;Generación X;83374;Zamora;7786;80;1;203;
CLI5125;M;Si;55;Si;Servicios;+20años;Medio;4;1969;Generación X;75911;Almería;1052;80;1;339;0,5
CLI5126;M;Si;62;Si;Ejecutivo;+20años;Alto;2;1962;Baby Boomer;114075;Valencia;6222;50;0;543;4
CLI5127;M;No;31;Si;Artista;<10años;Bajo;1;1993;Millennial;30643;Huesca;916;30;0;292;
CLI5128;M;No;77;No;Otros;+20años;Bajo;1;1947;Baby Boomer;84587;Cáceres;1404;120;0;575;4
CLI5129;F;Si;57;No;Ingeniero/Técnicos;+20años;Alto;2;1967;Generación X;86896;Baleares;876;120;0;59;
CLI5130;M;Si;83;Si;Servicios;+20años;Bajo;1;1941;Baby Boomer;93202;Guadalajara;56355;50;1;238;
CLI5131;M;Si;53;No;Otros;+20años;Medio;2;1971;Generación X;115668;Álava;1619;120;1;349;0,5
CLI5132;M;Si;56;Si;Artista;+20años;Bajo;3;1968;Generación X;46189;Castellón;1111;30;0;142;
CLI5133;M;Si;68;Si;Artista;+20años;Bajo;1;1956;Baby Boomer;96966;Murcia;1697;50;0;489;1
CLI5134;F;No;47;Si;Funcionario;+20años;Bajo;6;1977;Generación X;107590;Sevilla;1482;30;1;233;
CLI5135;F;No;24;No;Médico;<10años;Bajo;4;2000;Millennial;22035;Valencia;1961;30;0;184;
CLI5136;M;Si;35;Si;Médico;10-20años;Bajo;3;1989;Millennial;29014;Palencia;1652;30;0;67;
CLI5137;F;Si;47;Si;Funcionario;+20años;Bajo;2;1977;Generación X;90365;Salamanca;1580;50;0;119;
CLI5138;M;Si;39;No;Médico;10-20años;Bajo;4;1985;Millennial;26667;Málaga;1836;30;0;593;4
CLI5139;F;Si;75;No;Servicios;+20años;Bajo;1;1949;Baby Boomer;38733;Zaragoza;1306;30;1;361;0,5
CLI5140;F;Si;40;Si;Otros;10-20años;Medio;3;1984;Millennial;61484;Jaén;778;30;0;393;3
CLI5141;F;Si;40;Si;Artista;10-20años;Medio;3;1984;Millennial;24530;Lugo;1307;30;1;169;
CLI5142;M;Si;52;Si;Artista;+20años;Medio;4;1972;Generación X;89892;Salamanca;1463;80;0;535;4
CLI5143;M;Si;41;Si;Artista;10-20años;Alto;2;1983;Millennial;26808;Orense;1376;30;1;156;
CLI5144;M;No;22;No;Funcionario;<10años;Bajo;4;2002;Millennial;15742;Ceuta;1995;30;0;300;
CLI5145;F;Si;44;Si;Artista;+20años;Bajo;1;1980;Generación X;89180;Segovia;1537;50;0;236;
CLI5146;F;Si;44;Si;Construcción;+20años;Medio;2;1980;Generación X;63467;Navarra;1675;50;1;144;
CLI5147;M;No;29;No;Otros;<10años;Bajo;2;1995;Millennial;19085;Jaén;2478;30;0;281;
CLI5148;F;Si;62;Si;Negocios/empresa;+20años;Medio;2;1962;Baby Boomer;78595;Badajoz;1639;50;1;357;0,5
CLI5149;M;Si;39;Si;Artista;10-20años;Alto;2;1985;Millennial;29266;Teruel;1031;30;0;446;3
CLI5150;M;Si;62;No;Otros;+20años;Medio;3;1962;Baby Boomer;106020;Ceuta;994;30;0;470;3
CLI5151;M;Si;52;Si;Funcionario;+20años;Bajo;2;1972;Generación X;66635;Segovia;1541;50;0;275;
CLI5152;M;Si;97;Si;Servicios;+20años;Alto;2;1927;Baby Boomer;127515;Cuenca;7395;50;0;143;
CLI5153;F;No;34;No;Funcionario;10-20años;Bajo;5;1990;Millennial;23527;Zamora;824;30;1;256;
CLI5154;M;Si;55;Si;Otros;+20años;Medio;2;1969;Generación X;52489;Navarra;1013;50;1;347;0,5
CLI5155;M;Si;47;No;Otros;+20años;Medio;3;1977;Generación X;36600;Málaga;857;30;0;551;4
CLI5156;M;Si;52;No;Ingeniero/Técnicos;+20años;Bajo;1;1972;Generación X;112464;Soria;1346;120;0;592;4
CLI5157;M;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;15930;Cáceres;2478;30;0;233;
CLI5158;F;Si;62;Si;Artista;+20años;Bajo;1;1962;Baby Boomer;21634;Valencia;1756;30;0;363;0,5
CLI5159;M;Si;97;Si;Servicios;+20años;Bajo;1;1927;Baby Boomer;50269;Burgos;7395;50;0;217;
CLI5160;F;Si;50;Si;Artista;+20años;Bajo;3;1974;Generación X;22203;Lérida;915;30;0;464;3
CLI5161;F;No;31;No;Ingeniero/Técnicos;<10años;Bajo;1;1993;Millennial;20354;Gerona;1284;30;0;222;
CLI5162;M;Si;63;Si;Artista;+20años;Bajo;1;1961;Baby Boomer;123233;Badajoz;896;50;1;241;
CLI5163;M;Si;51;Si;Artista;+20años;Medio;4;1973;Generación X;29424;Gerona;876;30;0;558;4
CLI5164;M;Si;94;Si;Ejecutivo;+20años;Alto;2;1930;Baby Boomer;44419;Baleares;1072;50;0;513;4
CLI5165;F;No;39;No;Otros;10-20años;Bajo;1;1985;Millennial;24785;Castellón;1123;30;0;519;4
CLI5166;F;No;44;No;Ingeniero/Técnicos;+20años;Bajo;3;1980;Generación X;45209;Santa Cruz de Tenerife;2043;30;0;89;
CLI5167;M;Si;42;Si;Artista;+20años;Bajo;1;1982;Millennial;104130;Huesca;916;50;1;303;0,5
CLI5168;F;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;16716;Burgos;1581;30;0;296;
CLI5169;M;No;34;Si;Médico;10-20años;Bajo;1;1990;Millennial;25030;Castellón;1652;30;1;118;
CLI5170;F;Si;53;Si;Artista;+20años;Medio;3;1971;Generación X;41021;Málaga;1619;30;0;476;3
CLI5171;F;Si;64;Si;Ingeniero/Técnicos;+20años;Medio;1;1960;Baby Boomer;106524;Toledo;935;50;0;442;3
CLI5172;M;No;34;No;Médico;10-20años;Bajo;2;1990;Millennial;22606;Barcelona;87;30;0;59;
CLI5173;M;Si;51;No;Otros;+20años;Medio;4;1973;Generación X;98403;Guipúzcoa;1033;30;0;405;3
CLI5174;F;No;34;No;Ingeniero/Técnicos;10-20años;Bajo;2;1990;Millennial;30974;La Rioja;1537;30;0;137;
CLI5175;M;No;34;Si;Funcionario;10-20años;Bajo;4;1990;Millennial;23403;Pontevedra;1307;30;0;296;
CLI5176;F;No;35;Si;Construcción;10-20años;Bajo;1;1989;Millennial;19464;Teruel;1169;30;1;107;
CLI5177;F;No;89;Si;Servicios;+20años;Bajo;1;1935;Baby Boomer;127007;Badajoz;6222;50;0;322;0,5
CLI5178;M;Si;73;Si;Servicios;+20años;Alto;2;1951;Generación Silenciosa;49840;Badajoz;1150;50;0;335;0,5
CLI5179;F;No;24;No;Médico;<10años;Bajo;2;2000;Millennial;22967;Teruel;12015;30;1;303;0,5
CLI5180;M;Si;56;Si;Otros;+20años;Bajo;2;1968;Generación X;49373;Álava;915;50;0;433;3
CLI5181;M;No;24;No;Funcionario;<10años;Bajo;1;2000;Millennial;18432;León;2685;30;0;112;
CLI5182;F;No;36;Si;Ingeniero/Técnicos;10-20años;Bajo;6;1988;Millennial;30512;Salamanca;1514;30;0;520;1
CLI5183;F;No;32;Si;Ingeniero/Técnicos;10-20años;Bajo;1;1992;Millennial;29093;Segovia;1606;30;0;346;0,5
CLI5184;F;Si;45;Si;Artista;+20años;Alto;2;1979;Generación X;78955;Salamanca;1054;50;0;138;
CLI5185;F;No;20;No;Funcionario;<10años;Bajo;4;2004;Millennial;14303;Málaga;1926;30;0;230;
CLI5186;F;No;53;Si;Servicios;+20años;Bajo;1;1971;Generación X;81032;Tarragona;7004;50;1;324;0,5
CLI5187;M;Si;86;No;Ejecutivo;+20años;Alto;2;1938;Baby Boomer;70439;Las Palmas;1600;30;0;58;
CLI5188;M;No;28;Si;Funcionario;<10años;Bajo;3;1996;Millennial;19252;Zamora;2444;30;1;278;
CLI5189;M;Si;51;Si;Artista;+20años;Medio;2;1973;Generación X;116511;Lérida;11305;50;1;373;3
CLI5190;M;Si;58;Si;Otros;+20años;Bajo;2;1966;Generación X;91773;Almería;71995;50;0;408;3
CLI5191;M;Si;62;;Artista;+20años;Medio;3;1962;Baby Boomer;104370;La Rioja;56355;30;0;205;
CLI5192;M;Si;52;Si;Artista;+20años;Bajo;1;1972;Generación X;68642;Lérida;60265;50;1;358;0,5
CLI5193;F;Si;44;No;Construcción;+20años;Bajo;1;1980;Generación X;30704;Zamora;939;30;0;385;3
CLI5194;M;No;30;No;Artista;<10años;Bajo;4;1994;Millennial;24426;Málaga;709;30;1;333;0,5
CLI5195;M;No;20;No;Funcionario;<10años;Bajo;1;2004;Millennial;16900;Murcia;2409;30;0;130;
CLI5196;M;Si;45;Si;Servicios;+20años;Medio;4;1979;Generación X;74853;Sevilla;755;30;1;294;
CLI5197;F;Si;34;No;Ingeniero/Técnicos;10-20años;Alto;4;1990;Millennial;31387;Huesca;1399;30;0;122;
CLI5198;F;No;44;Si;Artista;+20años;Bajo;1;1980;Generación X;85334;Ávila;1514;50;0;206;
CLI5199;M;Si;52;Si;Artista;+20años;Bajo;2;1972;Generación X;91220;Cádiz;1697;50;1;213;
CLI5200;F;No;47;No;Ingeniero/Técnicos;+20años;Bajo;1;1977;Generación X;77018;Valladolid;6222;120;1;168;
CLI5201;M;Si;89;Si;Otros;+20años;Bajo;1;1935;Baby Boomer;74266;Gerona;8177;50;1;142;
CLI5202;M;Si;68;Si;Ejecutivo;+20años;Alto;4;1956;Generación Silenciosa;114827;Tarragona;857;80;0;99;
CLI5203;M;Si;56;Si;Artista;+20años;Medio;2;1968;Generación X;27875;Lérida;5831;30;1;274;
CLI5204;M;No;22;No;Funcionario;<10años;Bajo;5;2002;Millennial;20677;Jaén;3065;30;1;282;
CLI5205;M;No;46;Si;Médico;+20años;Bajo;1;1978;Generación X;114206;León;1678;50;0;380;1
CLI5206;F;No;36;No;Médico;10-20años;Bajo;4;1988;Millennial;23525;Ciudad Real;1169;30;0;508;4
CLI5207;F;Si;65;Si;Artista;+20años;Medio;2;1959;Baby Boomer;94489;Zamora;1287;50;0;212;
CLI5208;M;Si;40;Si;Funcionario;10-20años;Alto;2;1984;Millennial;126332;Burgos;1491;50;0;293;
CLI5209;M;Si;61;Si;Ejecutivo;+20años;Alto;3;1963;Baby Boomer;116497;Badajoz;1013;80;1;340;0,5
CLI5210;M;Si;65;No;Otros;+20años;Bajo;2;1959;Baby Boomer;100155;Salamanca;79815;120;0;243;
CLI5211;F;No;43;Si;Artista;+20años;Bajo;3;1981;Millennial;54160;Santa Cruz de Tenerife;686;30;0;292;
CLI5212;F;No;43;Si;Ingeniero/Técnicos;+20años;Bajo;4;1981;Millennial;60798;Alicante;1882;30;0;462;1
CLI5213;M;Si;58;No;Ejecutivo;+20años;Alto;4;1966;Generación X;37684;Ávila;1326;30;0;153;
CLI5214;F;No;35;No;Construcción;10-20años;Bajo;1;1989;Millennial;21304;Guipúzcoa;1928;30;0;111;
CLI5215;M;Si;39;Si;Funcionario;10-20años;Alto;4;1985;Millennial;19594;Guadalajara;1698;30;1;335;0,5
CLI5216;M;Si;44;Si;Artista;+20años;Medio;4;1980;Generación X;101684;Guadalajara;202;30;0;549;4
CLI5217;M;Si;66;Si;Otros;+20años;Bajo;3;1958;Baby Boomer;89754;Orense;1287;80;0;558;1
CLI5218;F;No;41;Si;Artista;10-20años;Bajo;4;1983;Millennial;91401;Cáceres;1583;30;0;119;
CLI5219;M;;57;Si;Artista;+20años;Bajo;4;1967;Generación X;63532;Las Palmas;1170;80;0;422;3
CLI5220;F;Si;39;Si;Ingeniero/Técnicos;10-20años;Medio;2;1985;Millennial;29676;Vizcaya;1215;30;0;199;
CLI5221;F;No;30;No;Ingeniero/Técnicos;<10años;Bajo;1;1994;Millennial;29128;Málaga;133;30;0;142;
CLI5222;F;Si;31;Si;Artista;<10años;Bajo;4;1993;Millennial;29447;Valencia;133;30;0;473;3
CLI5223;M;Si;94;No;Ejecutivo;+20años;Alto;2;1930;Baby Boomer;56989;Las Palmas;1189;30;0;159;
CLI5224;M;No;32;Si;Artista;10-20años;Bajo;2;1992;Millennial;28124;Lérida;1859;30;0;319;0,5
CLI5225;M;Si;86;Si;Servicios;+20años;Bajo;2;1938;Baby Boomer;117157;Badajoz;1639;50;0;38;
CLI5226;F;Si;56;Si;Artista;+20años;Alto;2;1968;Generación X;28380;Pontevedra;1267;30;0;515;1
CLI5227;F;No;36;No;Funcionario;10-20años;Bajo;5;1988;Millennial;26237;Huesca;1514;30;0;227;
CLI5228;M;Si;32;Si;Funcionario;10-20años;Bajo;2;1992;Millennial;20196;Teruel;1445;30;1;245;
CLI5229;F;No;32;No;Funcionario;10-20años;Bajo;3;1992;Millennial;30604;Murcia;962;30;1;107;
